sim month CECoverage CEPremium
307 101 992595.97 1625337.30
307 102 981708.61 1787869.00
307 103 969313.16 1844096.20
307 104 958987.04 1703948.69
307 105 946938.14 1833079.32
307 106 930953.51 1881479.48
307 107 915611.43 1754544.99
307 108 900865.91 2006557.26
307 109 889514.95 1722395.87
307 110 876718.50 1780561.29
307 111 865304.83 1879683.29
307 112 857144.84 2002103.24
307 113 848821.96 1826806.33
307 114 841246.25 2013141.57
307 115 831912.86 2017995.12
307 116 824287.13 2001022.56
307 117 816683.94 2236515.93
307 118 805498.14 1976849.54
307 119 795050.29 2039771.68
308 0 0.00 0.00
308 1 0.00 1808920.85
308 2 0.00 1996736.06
308 3 0.00 2108534.28
308 4 0.00 1936069.09
308 5 0.00 1997144.96
308 6 0.00 2021380.86
308 7 0.00 1990291.10
308 8 0.00 2069282.91
308 9 0.00 1809927.78
308 10 0.00 2009745.77
308 11 0.00 2058111.65
308 12 0.00 1968163.51
308 13 0.00 1842695.07
308 14 0.00 2265453.61
308 15 0.00 2016533.27
308 16 0.00 2220204.50
308 17 0.00 2409940.47
308 18 0.00 2315500.51
308 19 0.00 2546180.28
308 20 0.00 2608459.47
308 21 0.00 2559174.05
308 22 0.00 2811012.81
308 23 0.00 2442000.45
308 24 0.00 2616436.40
308 25 0.00 2509677.24
308 26 0.00 2682691.52
308 27 0.00 2625853.55
308 28 0.00 2965198.39
308 29 0.00 2514984.64
308 30 0.00 2757552.45
308 31 0.00 2813496.09
308 32 0.00 2542818.21
308 33 0.00 2666361.55
308 34 0.00 2689492.25
308 35 0.00 2335283.68
308 36 0.00 2615761.74
308 37 0.00 2219592.75
308 38 0.00 2257939.46
308 39 0.00 2241451.14
308 40 0.00 2395745.40
308 41 0.00 2136536.10
308 42 0.00 2284697.80
308 43 0.00 2280448.53
308 44 0.00 2191537.72
308 45 0.00 2352868.84
308 46 0.00 2066289.08
308 47 0.00 2160295.27
308 48 8875093.18 2347295.41
308 49 9801926.33 2043387.76
308 50 8983554.70 2126309.28
308 51 7844902.41 2103461.64
308 52 7085412.36 2133402.33
308 53 6396693.30 2055154.14
308 54 5903281.92 2193906.22
308 55 5486767.01 1957940.28
308 56 5138526.26 1969478.40
308 57 4911939.01 2076046.30
308 58 4625367.47 1922153.20
308 59 4324815.71 1924957.17
308 60 4449332.17 2001927.61
308 61 4482360.62 1815198.25
308 62 4527753.60 1967676.79
308 63 4565836.14 2114043.84
308 64 4637109.02 1822645.29
308 65 4711585.16 1928240.46
308 66 4744879.12 2006422.21
308 67 4843102.91 1842089.65
308 68 4955353.81 1845767.00
308 69 4963135.17 1856210.59
308 70 4790025.14 1873767.27
308 71 4629568.63 1947716.73
308 72 4384021.98 1737854.62
308 73 4054264.88 1717899.65
308 74 3751584.00 1942754.27
308 75 3537244.35 1706751.98
308 76 3347801.22 1824879.07
308 77 3159281.01 1907606.02
308 78 2713695.78 1721808.91
308 79 2306457.03 1888326.08
308 80 1965918.52 1865905.38
308 81 1658273.29 1803366.37
308 82 1432406.49 1995068.09
308 83 1256324.84 1692929.85
308 84 1110995.70 1849467.75
308 85 1091004.92 1657412.13
308 86 1084902.02 1844866.35
308 87 1080202.25 1653120.66
308 88 1077368.67 1807292.85
308 89 1085369.12 1765809.44
308 90 1087104.06 1735861.36
308 91 1080782.79 1926267.94
308 92 1076552.23 1634603.89
308 93 1072661.89 1890973.31
308 94 1064962.10 1815860.42
308 95 1073079.31 1685074.92
308 96 1069893.94 1801650.20
308 97 1062666.37 1603521.40
308 98 1055715.60 1774332.31
308 99 1029984.54 1702594.05
308 100 1008152.65 1889049.70
308 101 992595.97 1625337.30
308 102 981708.61 1787869.00
308 103 969313.16 1844096.20
308 104 958987.04 1703948.69
308 105 946938.14 1833079.32
308 106 930953.51 1881479.48
308 107 915611.43 1754544.99
308 108 900865.91 2006557.26
308 109 889514.95 1722395.87
308 110 876718.50 1780561.29
308 111 865304.83 1879683.29
308 112 857144.84 2002103.24
308 113 848821.96 1826806.33
308 114 841246.25 2013141.57
308 115 831912.86 2017995.12
308 116 824287.13 2001022.56
308 117 816683.94 2236515.93
308 118 805498.14 1976849.54
308 119 795050.29 2039771.68
309 0 0.00 0.00
309 1 0.00 1808920.85
309 2 0.00 1996736.06
309 3 0.00 2108534.28
309 4 0.00 1936069.09
309 5 0.00 1997144.96
309 6 0.00 2021380.86
309 7 0.00 1990291.10
309 8 0.00 2069282.91
309 9 0.00 1809927.78
309 10 0.00 2009745.77
309 11 0.00 2058111.65
309 12 0.00 1968163.51
309 13 0.00 1842695.07
309 14 0.00 2265453.61
309 15 0.00 2016533.27
309 16 0.00 2220204.50
309 17 0.00 2409940.47
309 18 0.00 2315500.51
309 19 0.00 2546180.28
309 20 0.00 2608459.47
309 21 0.00 2559174.05
309 22 0.00 2811012.81
309 23 0.00 2442000.45
309 24 0.00 2616436.40
309 25 0.00 2509677.24
309 26 0.00 2682691.52
309 27 0.00 2625853.55
309 28 0.00 2965198.39
309 29 0.00 2514984.64
309 30 0.00 2757552.45
309 31 0.00 2813496.09
309 32 0.00 2542818.21
309 33 0.00 2666361.55
309 34 0.00 2689492.25
309 35 0.00 2335283.68
309 36 0.00 2615761.74
309 37 0.00 2219592.75
309 38 0.00 2257939.46
309 39 0.00 2241451.14
309 40 0.00 2395745.40
309 41 0.00 2136536.10
309 42 0.00 2284697.80
309 43 0.00 2280448.53
309 44 0.00 2191537.72
309 45 0.00 2352868.84
309 46 0.00 2066289.08
309 47 0.00 2160295.27
309 48 8875093.18 2347295.41
309 49 9801926.33 2043387.76
309 50 8983554.70 2126309.28
309 51 7844902.41 2103461.64
309 52 7085412.36 2133402.33
309 53 6396693.30 2055154.14
309 54 5903281.92 2193906.22
309 55 5486767.01 1957940.28
309 56 5138526.26 1969478.40
309 57 4911939.01 2076046.30
309 58 4625367.47 1922153.20
309 59 4324815.71 1924957.17
309 60 4449332.17 2001927.61
309 61 4482360.62 1815198.25
309 62 4527753.60 1967676.79
309 63 4565836.14 2114043.84
309 64 4637109.02 1822645.29
309 65 4711585.16 1928240.46
309 66 4744879.12 2006422.21
309 67 4843102.91 1842089.65
309 68 4955353.81 1845767.00
309 69 4963135.17 1856210.59
309 70 4790025.14 1873767.27
309 71 4629568.63 1947716.73
309 72 4384021.98 1737854.62
309 73 4054264.88 1717899.65
309 74 3751584.00 1942754.27
309 75 3537244.35 1706751.98
309 76 3347801.22 1824879.07
309 77 3159281.01 1907606.02
309 78 2713695.78 1721808.91
309 79 2306457.03 1888326.08
309 80 1965918.52 1865905.38
309 81 1658273.29 1803366.37
309 82 1432406.49 1995068.09
309 83 1256324.84 1692929.85
309 84 1110995.70 1849467.75
309 85 1091004.92 1657412.13
309 86 1084902.02 1844866.35
309 87 1080202.25 1653120.66
309 88 1077368.67 1807292.85
309 89 1085369.12 1765809.44
309 90 1087104.06 1735861.36
309 91 1080782.79 1926267.94
309 92 1076552.23 1634603.89
309 93 1072661.89 1890973.31
309 94 1064962.10 1815860.42
309 95 1073079.31 1685074.92
309 96 1069893.94 1801650.20
309 97 1062666.37 1603521.40
309 98 1055715.60 1774332.31
309 99 1029984.54 1702594.05
309 100 1008152.65 1889049.70
309 101 992595.97 1625337.30
309 102 981708.61 1787869.00
309 103 969313.16 1844096.20
309 104 958987.04 1703948.69
309 105 946938.14 1833079.32
309 106 930953.51 1881479.48
309 107 915611.43 1754544.99
309 108 900865.91 2006557.26
309 109 889514.95 1722395.87
309 110 876718.50 1780561.29
309 111 865304.83 1879683.29
309 112 857144.84 2002103.24
309 113 848821.96 1826806.33
309 114 841246.25 2013141.57
309 115 831912.86 2017995.12
309 116 824287.13 2001022.56
309 117 816683.94 2236515.93
309 118 805498.14 1976849.54
309 119 795050.29 2039771.68
310 0 0.00 0.00
310 1 0.00 1808920.85
310 2 0.00 1996736.06
310 3 0.00 2108534.28
310 4 0.00 1936069.09
310 5 0.00 1997144.96
310 6 0.00 2021380.86
310 7 0.00 1990291.10
310 8 0.00 2069282.91
310 9 0.00 1809927.78
310 10 0.00 2009745.77
310 11 0.00 2058111.65
310 12 0.00 1968163.51
310 13 0.00 1842695.07
310 14 0.00 2265453.61
310 15 0.00 2016533.27
310 16 0.00 2220204.50
310 17 0.00 2409940.47
310 18 0.00 2315500.51
310 19 0.00 2546180.28
310 20 0.00 2608459.47
310 21 0.00 2559174.05
310 22 0.00 2811012.81
310 23 0.00 2442000.45
310 24 0.00 2616436.40
310 25 0.00 2509677.24
310 26 0.00 2682691.52
310 27 0.00 2625853.55
310 28 0.00 2965198.39
310 29 0.00 2514984.64
310 30 0.00 2757552.45
310 31 0.00 2813496.09
310 32 0.00 2542818.21
310 33 0.00 2666361.55
310 34 0.00 2689492.25
310 35 0.00 2335283.68
310 36 0.00 2615761.74
310 37 0.00 2219592.75
310 38 0.00 2257939.46
310 39 0.00 2241451.14
310 40 0.00 2395745.40
310 41 0.00 2136536.10
310 42 0.00 2284697.80
310 43 0.00 2280448.53
310 44 0.00 2191537.72
310 45 0.00 2352868.84
310 46 0.00 2066289.08
310 47 0.00 2160295.27
310 48 8875093.18 2347295.41
310 49 9801926.33 2043387.76
310 50 8983554.70 2126309.28
310 51 7844902.41 2103461.64
310 52 7085412.36 2133402.33
310 53 6396693.30 2055154.14
310 54 5903281.92 2193906.22
310 55 5486767.01 1957940.28
310 56 5138526.26 1969478.40
310 57 4911939.01 2076046.30
310 58 4625367.47 1922153.20
310 59 4324815.71 1924957.17
310 60 4449332.17 2001927.61
310 61 4482360.62 1815198.25
310 62 4527753.60 1967676.79
310 63 4565836.14 2114043.84
310 64 4637109.02 1822645.29
310 65 4711585.16 1928240.46
310 66 4744879.12 2006422.21
310 67 4843102.91 1842089.65
310 68 4955353.81 1845767.00
310 69 4963135.17 1856210.59
310 70 4790025.14 1873767.27
310 71 4629568.63 1947716.73
310 72 4384021.98 1737854.62
310 73 4054264.88 1717899.65
310 74 3751584.00 1942754.27
310 75 3537244.35 1706751.98
310 76 3347801.22 1824879.07
310 77 3159281.01 1907606.02
310 78 2713695.78 1721808.91
310 79 2306457.03 1888326.08
310 80 1965918.52 1865905.38
310 81 1658273.29 1803366.37
310 82 1432406.49 1995068.09
310 83 1256324.84 1692929.85
310 84 1110995.70 1849467.75
310 85 1091004.92 1657412.13
310 86 1084902.02 1844866.35
310 87 1080202.25 1653120.66
310 88 1077368.67 1807292.85
310 89 1085369.12 1765809.44
310 90 1087104.06 1735861.36
310 91 1080782.79 1926267.94
310 92 1076552.23 1634603.89
310 93 1072661.89 1890973.31
310 94 1064962.10 1815860.42
310 95 1073079.31 1685074.92
310 96 1069893.94 1801650.20
310 97 1062666.37 1603521.40
310 98 1055715.60 1774332.31
310 99 1029984.54 1702594.05
310 100 1008152.65 1889049.70
310 101 992595.97 1625337.30
310 102 981708.61 1787869.00
310 103 969313.16 1844096.20
310 104 958987.04 1703948.69
310 105 946938.14 1833079.32
310 106 930953.51 1881479.48
310 107 915611.43 1754544.99
310 108 900865.91 2006557.26
310 109 889514.95 1722395.87
310 110 876718.50 1780561.29
310 111 865304.83 1879683.29
310 112 857144.84 2002103.24
310 113 848821.96 1826806.33
310 114 841246.25 2013141.57
310 115 831912.86 2017995.12
310 116 824287.13 2001022.56
310 117 816683.94 2236515.93
310 118 805498.14 1976849.54
310 119 795050.29 2039771.68
311 0 0.00 0.00
311 1 0.00 1808920.85
311 2 0.00 1996736.06
311 3 0.00 2108534.28
311 4 0.00 1936069.09
311 5 0.00 1997144.96
311 6 0.00 2021380.86
311 7 0.00 1990291.10
311 8 0.00 2069282.91
311 9 0.00 1809927.78
311 10 0.00 2009745.77
311 11 0.00 2058111.65
311 12 0.00 1968163.51
311 13 0.00 1842695.07
311 14 0.00 2265453.61
311 15 0.00 2016533.27
311 16 0.00 2220204.50
311 17 0.00 2409940.47
311 18 0.00 2315500.51
311 19 0.00 2546180.28
311 20 0.00 2608459.47
311 21 0.00 2559174.05
311 22 0.00 2811012.81
311 23 0.00 2442000.45
311 24 0.00 2616436.40
311 25 0.00 2509677.24
311 26 0.00 2682691.52
311 27 0.00 2625853.55
311 28 0.00 2965198.39
311 29 0.00 2514984.64
311 30 0.00 2757552.45
311 31 0.00 2813496.09
311 32 0.00 2542818.21
311 33 0.00 2666361.55
311 34 0.00 2689492.25
311 35 0.00 2335283.68
311 36 0.00 2615761.74
311 37 0.00 2219592.75
311 38 0.00 2257939.46
311 39 0.00 2241451.14
311 40 0.00 2395745.40
311 41 0.00 2136536.10
311 42 0.00 2284697.80
311 43 0.00 2280448.53
311 44 0.00 2191537.72
311 45 0.00 2352868.84
311 46 0.00 2066289.08
311 47 0.00 2160295.27
311 48 8875093.18 2347295.41
311 49 9801926.33 2043387.76
311 50 8983554.70 2126309.28
311 51 7844902.41 2103461.64
311 52 7085412.36 2133402.33
311 53 6396693.30 2055154.14
311 54 5903281.92 2193906.22
311 55 5486767.01 1957940.28
311 56 5138526.26 1969478.40
311 57 4911939.01 2076046.30
311 58 4625367.47 1922153.20
311 59 4324815.71 1924957.17
311 60 4449332.17 2001927.61
311 61 4482360.62 1815198.25
311 62 4527753.60 1967676.79
311 63 4565836.14 2114043.84
311 64 4637109.02 1822645.29
311 65 4711585.16 1928240.46
311 66 4744879.12 2006422.21
311 67 4843102.91 1842089.65
311 68 4955353.81 1845767.00
311 69 4963135.17 1856210.59
311 70 4790025.14 1873767.27
311 71 4629568.63 1947716.73
311 72 4384021.98 1737854.62
311 73 4054264.88 1717899.65
311 74 3751584.00 1942754.27
311 75 3537244.35 1706751.98
311 76 3347801.22 1824879.07
311 77 3159281.01 1907606.02
311 78 2713695.78 1721808.91
311 79 2306457.03 1888326.08
311 80 1965918.52 1865905.38
311 81 1658273.29 1803366.37
311 82 1432406.49 1995068.09
311 83 1256324.84 1692929.85
311 84 1110995.70 1849467.75
311 85 1091004.92 1657412.13
311 86 1084902.02 1844866.35
311 87 1080202.25 1653120.66
311 88 1077368.67 1807292.85
311 89 1085369.12 1765809.44
311 90 1087104.06 1735861.36
311 91 1080782.79 1926267.94
311 92 1076552.23 1634603.89
311 93 1072661.89 1890973.31
311 94 1064962.10 1815860.42
311 95 1073079.31 1685074.92
311 96 1069893.94 1801650.20
311 97 1062666.37 1603521.40
311 98 1055715.60 1774332.31
311 99 1029984.54 1702594.05
311 100 1008152.65 1889049.70
311 101 992595.97 1625337.30
311 102 981708.61 1787869.00
311 103 969313.16 1844096.20
311 104 958987.04 1703948.69
311 105 946938.14 1833079.32
311 106 930953.51 1881479.48
311 107 915611.43 1754544.99
311 108 900865.91 2006557.26
311 109 889514.95 1722395.87
311 110 876718.50 1780561.29
311 111 865304.83 1879683.29
311 112 857144.84 2002103.24
311 113 848821.96 1826806.33
311 114 841246.25 2013141.57
311 115 831912.86 2017995.12
311 116 824287.13 2001022.56
311 117 816683.94 2236515.93
311 118 805498.14 1976849.54
311 119 795050.29 2039771.68
312 0 0.00 0.00
312 1 0.00 1808920.85
312 2 0.00 1996736.06
312 3 0.00 2108534.28
312 4 0.00 1936069.09
312 5 0.00 1997144.96
312 6 0.00 2021380.86
312 7 0.00 1990291.10
312 8 0.00 2069282.91
312 9 0.00 1809927.78
312 10 0.00 2009745.77
312 11 0.00 2058111.65
312 12 0.00 1968163.51
312 13 0.00 1842695.07
312 14 0.00 2265453.61
312 15 0.00 2016533.27
312 16 0.00 2220204.50
312 17 0.00 2409940.47
312 18 0.00 2315500.51
312 19 0.00 2546180.28
312 20 0.00 2608459.47
312 21 0.00 2559174.05
312 22 0.00 2811012.81
312 23 0.00 2442000.45
312 24 0.00 2616436.40
312 25 0.00 2509677.24
312 26 0.00 2682691.52
312 27 0.00 2625853.55
312 28 0.00 2965198.39
312 29 0.00 2514984.64
312 30 0.00 2757552.45
312 31 0.00 2813496.09
312 32 0.00 2542818.21
312 33 0.00 2666361.55
312 34 0.00 2689492.25
312 35 0.00 2335283.68
312 36 0.00 2615761.74
312 37 0.00 2219592.75
312 38 0.00 2257939.46
312 39 0.00 2241451.14
312 40 0.00 2395745.40
312 41 0.00 2136536.10
312 42 0.00 2284697.80
312 43 0.00 2280448.53
312 44 0.00 2191537.72
312 45 0.00 2352868.84
312 46 0.00 2066289.08
312 47 0.00 2160295.27
312 48 8875093.18 2347295.41
312 49 9801926.33 2043387.76
312 50 8983554.70 2126309.28
312 51 7844902.41 2103461.64
312 52 7085412.36 2133402.33
312 53 6396693.30 2055154.14
312 54 5903281.92 2193906.22
312 55 5486767.01 1957940.28
312 56 5138526.26 1969478.40
312 57 4911939.01 2076046.30
312 58 4625367.47 1922153.20
312 59 4324815.71 1924957.17
312 60 4449332.17 2001927.61
312 61 4482360.62 1815198.25
312 62 4527753.60 1967676.79
312 63 4565836.14 2114043.84
312 64 4637109.02 1822645.29
312 65 4711585.16 1928240.46
312 66 4744879.12 2006422.21
312 67 4843102.91 1842089.65
312 68 4955353.81 1845767.00
312 69 4963135.17 1856210.59
312 70 4790025.14 1873767.27
312 71 4629568.63 1947716.73
312 72 4384021.98 1737854.62
312 73 4054264.88 1717899.65
312 74 3751584.00 1942754.27
312 75 3537244.35 1706751.98
312 76 3347801.22 1824879.07
312 77 3159281.01 1907606.02
312 78 2713695.78 1721808.91
312 79 2306457.03 1888326.08
312 80 1965918.52 1865905.38
312 81 1658273.29 1803366.37
312 82 1432406.49 1995068.09
312 83 1256324.84 1692929.85
312 84 1110995.70 1849467.75
312 85 1091004.92 1657412.13
312 86 1084902.02 1844866.35
312 87 1080202.25 1653120.66
312 88 1077368.67 1807292.85
312 89 1085369.12 1765809.44
312 90 1087104.06 1735861.36
312 91 1080782.79 1926267.94
312 92 1076552.23 1634603.89
312 93 1072661.89 1890973.31
312 94 1064962.10 1815860.42
312 95 1073079.31 1685074.92
312 96 1069893.94 1801650.20
312 97 1062666.37 1603521.40
312 98 1055715.60 1774332.31
312 99 1029984.54 1702594.05
312 100 1008152.65 1889049.70
312 101 992595.97 1625337.30
312 102 981708.61 1787869.00
312 103 969313.16 1844096.20
312 104 958987.04 1703948.69
312 105 946938.14 1833079.32
312 106 930953.51 1881479.48
312 107 915611.43 1754544.99
312 108 900865.91 2006557.26
312 109 889514.95 1722395.87
312 110 876718.50 1780561.29
312 111 865304.83 1879683.29
312 112 857144.84 2002103.24
312 113 848821.96 1826806.33
312 114 841246.25 2013141.57
312 115 831912.86 2017995.12
312 116 824287.13 2001022.56
312 117 816683.94 2236515.93
312 118 805498.14 1976849.54
312 119 795050.29 2039771.68
313 0 0.00 0.00
313 1 0.00 1808920.85
313 2 0.00 1996736.06
313 3 0.00 2108534.28
313 4 0.00 1936069.09
313 5 0.00 1997144.96
313 6 0.00 2021380.86
313 7 0.00 1990291.10
313 8 0.00 2069282.91
313 9 0.00 1809927.78
313 10 0.00 2009745.77
313 11 0.00 2058111.65
313 12 0.00 1968163.51
313 13 0.00 1842695.07
313 14 0.00 2265453.61
313 15 0.00 2016533.27
313 16 0.00 2220204.50
313 17 0.00 2409940.47
313 18 0.00 2315500.51
313 19 0.00 2546180.28
313 20 0.00 2608459.47
313 21 0.00 2559174.05
313 22 0.00 2811012.81
313 23 0.00 2442000.45
313 24 0.00 2616436.40
313 25 0.00 2509677.24
313 26 0.00 2682691.52
313 27 0.00 2625853.55
313 28 0.00 2965198.39
313 29 0.00 2514984.64
313 30 0.00 2757552.45
313 31 0.00 2813496.09
313 32 0.00 2542818.21
313 33 0.00 2666361.55
313 34 0.00 2689492.25
313 35 0.00 2335283.68
313 36 0.00 2615761.74
313 37 0.00 2219592.75
313 38 0.00 2257939.46
313 39 0.00 2241451.14
313 40 0.00 2395745.40
313 41 0.00 2136536.10
313 42 0.00 2284697.80
313 43 0.00 2280448.53
313 44 0.00 2191537.72
313 45 0.00 2352868.84
313 46 0.00 2066289.08
313 47 0.00 2160295.27
313 48 8875093.18 2347295.41
313 49 9801926.33 2043387.76
313 50 8983554.70 2126309.28
313 51 7844902.41 2103461.64
313 52 7085412.36 2133402.33
313 53 6396693.30 2055154.14
313 54 5903281.92 2193906.22
313 55 5486767.01 1957940.28
313 56 5138526.26 1969478.40
313 57 4911939.01 2076046.30
313 58 4625367.47 1922153.20
313 59 4324815.71 1924957.17
313 60 4449332.17 2001927.61
313 61 4482360.62 1815198.25
313 62 4527753.60 1967676.79
313 63 4565836.14 2114043.84
313 64 4637109.02 1822645.29
313 65 4711585.16 1928240.46
313 66 4744879.12 2006422.21
313 67 4843102.91 1842089.65
313 68 4955353.81 1845767.00
313 69 4963135.17 1856210.59
313 70 4790025.14 1873767.27
313 71 4629568.63 1947716.73
313 72 4384021.98 1737854.62
313 73 4054264.88 1717899.65
